ID,name,country,location,redemption_account,volume_required,start_date,end_date,redemption_purpose,supply_remaining,totalSealed_GiB,total_time_hours,initial_capacity_GiB,final_capacity_GiB,time_average_capacity_GiB,total_energy_upper_MWh
,f0437246,CN,CN-ZJ,Tuokexun Windfarm Phase 1 and 2,1,2021-07-01,2021-08-31,Renewable energy purchase for node on the Filecoin network with minerID f0437246,9415,992,1487.9916666666700,15488,16416,16248.686338969200,0.5209673191331410
,f0440919,CN,CN-NM,Tuokexun Windfarm Phase 1 and 2,3470,2021-07-01,2021-08-31,Renewable energy purchase for node on the Filecoin network with minerID f0440919,5945,18642112,1487.9916666666700,30880,18672672,6001539.2966134200,2313.3186854930900
,f0447181,CN,CN-SD,Tuokexun Windfarm Phase 1 and 2,1,2021-07-01,2021-08-31,Renewable energy purchase for node on the Filecoin network with minerID f0447181,5944,0,1487.9916666666700,21952,21952,21952,0.548298162988299
,f0452808,CN,CN-HA,Tuokexun Windfarm Phase 1 and 2,73,2021-07-01,2021-08-31,Renewable energy purchase for node on the Filecoin network with minerID f0452808,5871,312000,1487.9916666666700,313664,625600,493544.1880386870,48.53492705694110
,f0454186,CN,CN-HA,Tuokexun Windfarm Phase 1 and 2,11,2021-07-01,2021-08-31,Renewable energy purchase for node on the Filecoin network with minerID f0454186,5860,61440,1487.9916666666700,64,61440,3264.209678593630,7.211643623808250
,f0456374,CN,CN-BJ,Tuokexun Windfarm Phase 1 and 2,46,2021-07-01,2021-08-31,Renewable energy purchase for node on the Filecoin network with minerID f0456374,5814,0,1487.9916666666700,1208576,1208576,1208576,30.186771165804800
,f0456741,CN,CN-XJ,Tuokexun Windfarm Phase 1 and 2,162,2021-07-01,2021-08-31,Renewable energy purchase for node on the Filecoin network with minerID f0456741,5652,528320,1487.9916666666700,1496128,2024384,1866100.0848795000,107.92138649078500
,f0460078,CN,CN-SH,Tuokexun Windfarm Phase 1 and 2,229,2021-07-01,2021-08-31,Renewable energy purchase for node on the Filecoin network with minerID f0460078,5423,752512,1487.9916666666700,2148672,2885888,2601395.233978680,152.3044411552780
,f0461752,CN,CN-XJ,Tuokexun Windfarm Phase 1 and 2,589,2021-07-01,2021-08-31,Renewable energy purchase for node on the Filecoin network with minerID f0461752,4834,2510528,1487.9916666666700,2026688,4537216,4054476.29576779,392.6160348432400
,f0465477,CN,CN-SD,Tuokexun Windfarm Phase 1 and 2,382,2021-07-01,2021-08-31,Renewable energy purchase for node on the Filecoin network with minerID f0465477,4452,1314240,1487.9916666666700,3352832,4667072,4071151.616395700,254.20329470539400
,f0469055,CN,HK,Tuokexun Windfarm Phase 1 and 2,1409,2021-07-01,2021-08-31,Renewable energy purchase for node on the Filecoin network with minerID f0469055,3043,6523520,1487.9916666666700,4261440,10784960,7276631.955689730,938.8040529290820
,f0471007,CN,CN-XJ,Tuokexun Windfarm Phase 1 and 2,76,2021-07-01,2021-08-31,Renewable energy purchase for node on the Filecoin network with minerID f0471007,2967,339008,1487.9916666666700,283968,622912,443444.710689464,50.41786427113420
,f0471691,CN,CN-FJ,Tuokexun Windfarm Phase 1 and 2,139,2021-07-01,2021-08-31,Renewable energy purchase for node on the Filecoin network with minerID f0471691,2828,0,1487.9916666666700,3694464,3694464,3694464.0000000000,92.27714214770420
,f0478563,CN,CN-XX,Tuokexun Windfarm Phase 1 and 2,37,2021-07-01,2021-08-31,Renewable energy purchase for node on the Filecoin network with minerID f0478563,2791,0,1487.9916666666700,968320,968320,968320,24.18586357438180
,f0485876,CN,CN-JL,Tuokexun Windfarm Phase 1 and 2,1745,2021-07-01,2021-08-31,Renewable energy purchase for node on the Filecoin network with minerID f0485876,1046,7232256,1487.9916666666700,9303488,16533440,12950200.032213500,1162.7623777614800
,f0490501,CN,CN-FJ,Tuokexun Windfarm Phase 1 and 2,612,2021-07-01,2021-08-31,Renewable energy purchase for node on the Filecoin network with minerID f0490501,434,3177184,1487.9916666666700,32,3177184,1546798.2771408900,407.34685122145200
,f0492360,CN,CN-XX,Tuokexun Windfarm Phase 1 and 2,3,2021-07-01,2021-08-31,Renewable energy purchase for node on the Filecoin network with minerID f0492360,431,0,1487.9916666666700,66016,66016,66016.00000000000,1.6488908312607300
,f0492474,CN,CN-SN,Tuokexun Windfarm Phase 1 and 2,1,2021-07-01,2021-08-31,Renewable energy purchase for node on the Filecoin network with minerID f0492474,430,0,1487.9916666666700,20416,20416,20416,0.5099332769483020
,f0494603,CN,CN-FJ,Tuokexun Windfarm Phase 1 and 2,129,2021-07-01,2021-08-31,Renewable energy purchase for node on the Filecoin network with minerID f0494603,301,573056,1487.9916666666700,487808,1060544,757861.9629366220,85.43238201808500
,f0497031,CN,CN-JX,Tuokexun Windfarm Phase 1 and 2,22,2021-07-01,2021-08-31,Renewable energy purchase for node on the Filecoin network with minerID f0497031,279,0,1487.9916666666700,584064,584064,584064,14.588247916709100
,f0497636,CN,CN-HL,Tuokexun Windfarm Phase 1 and 2,1,2021-07-01,2021-08-31,Renewable energy purchase for node on the Filecoin network with minerID f0497636,278,0,1487.9916666666700,13152,13152,13152.000000000000,0.32849933671748000
,f0498868,CN,CN-JS,Tuokexun Windfarm Phase 1 and 2,278,2021-07-01,2021-08-31,Renewable energy purchase for node on the Filecoin network with minerID f0498868,0,1849824,1487.9916666666700,689696,2539488,1747423.1229341400,258.3177362653920
,f0136014,CN,CN-JS,Sanjian Windfarm,683,2021-05-01,2021-06-30,Renewable energy purchase for node on the Filecoin network with minerID f0136014,10305,3475456,1463.9916666666700,880000,4355264,2100504.091211810,454.94510127401600
,f0136033,CN,CN-GD,Sanjian Windfarm,31,2021-05-01,2021-06-30,Renewable energy purchase for node on the Filecoin network with minerID f0136033,10274,0,1463.9916666666700,818368,818368,818368,20.110804380381100
,f0137019,CN,CN-BJ,Sanjian Windfarm,1003,2021-05-01,2021-06-30,Renewable energy purchase for node on the Filecoin network with minerID f0137019,9271,4264768,1463.9916666666700,4807744,9072448,7043519.610562460,668.0158192188610
,f0141446,CN,CN-JS,Sanjian Windfarm,433,2021-05-01,2021-06-30,Renewable energy purchase for node on the Filecoin network with minerID f0141446,8838,1659968,1463.9916666666700,2926432,4586368,3894694.979274710,288.34863848113400
,f0141614,CN,CN-FJ,Sanjian Windfarm,118,2021-05-01,2021-06-30,Renewable energy purchase for node on the Filecoin network with minerID f0141614,8720,0,1463.9916666666700,3194240,3194240,3194240.0000000000,78.49614816804740
,f0143110,CN,CN-XX,Sanjian Windfarm,153,2021-05-01,2021-06-30,Renewable energy purchase for node on the Filecoin network with minerID f0143110,8567,264896,1463.9916666666700,2702080,2966976,2883798.3418393800,101.60845306256800
,f0143928,CN,CN-JS,Sanjian Windfarm,9,2021-05-01,2021-06-30,Renewable energy purchase for node on the Filecoin network with minerID f0143928,8558,0,1463.9916666666700,224480,224480,224480.00000000000,5.516434375865080
,f0144194,CN,CN-XX,Sanjian Windfarm,65,2021-05-01,2021-06-30,Renewable energy purchase for node on the Filecoin network with minerID f0144194,8493,0,1463.9916666666700,1748512,1748512,1748512,42.968423482771800
,f0144313,CN,CN-SD,Sanjian Windfarm,743,2021-05-01,2021-06-30,Renewable energy purchase for node on the Filecoin network with minerID f0144313,7750,2368,1463.9916666666700,20121728,20124032,20123232.76958540,494.788763154992
,f0145313,CN,CN-XJ,Sanjian Windfarm,46,2021-05-01,2021-06-30,Renewable energy purchase for node on the Filecoin network with minerID f0145313,7704,73344,1463.9916666666700,853312,926656,887850.9069837620,30.329869190556000
,f0146393,CN,CN-GD,Sanjian Windfarm,1793,2021-05-01,2021-06-30,Renewable energy purchase for node on the Filecoin network with minerID f0146393,5911,8646656,1463.9916666666700,2912832,11559360,7798148.504215090,1195.0784549434300
,f0146751,CN,CN-JS,Sanjian Windfarm,39,2021-05-01,2021-06-30,Renewable energy purchase for node on the Filecoin network with minerID f0146751,5872,0,1463.9916666666700,1055296,1055296,1055296,25.93313939376750
,f0146875,CN,CN-XJ,Sanjian Windfarm,46,2021-05-01,2021-06-30,Renewable energy purchase for node on the Filecoin network with minerID f0146875,5826,23360,1463.9916666666700,1129888,1153216,1133308.7455188200,30.5611748278786
,f0147565,CN,CN-JS,Sanjian Windfarm,2,2021-05-01,2021-06-30,Renewable energy purchase for node on the Filecoin network with minerID f0147565,5824,0,1463.9916666666700,27936,27936,27936.000000000000,0.6865070862623260
,f0148627,CN,CN-HN,Sanjian Windfarm,175,2021-05-01,2021-06-30,Renewable energy purchase for node on the Filecoin network with minerID f0148627,5649,571520,1463.9916666666700,1590912,2162368,2027321.4087056500,116.14486929820700
,f0149026,CN,CN-JS,Sanjian Windfarm,126,2021-05-01,2021-06-30,Renewable energy purchase for node on the Filecoin network with minerID f0149026,5523,366656,1463.9916666666700,1597056,1963648,1676626.9891791300,83.75233588898390
,f0149132,CN,CN-SH,Sanjian Windfarm,6,2021-05-01,2021-06-30,Renewable energy purchase for node on the Filecoin network with minerID f0149132,5517,7776,1463.9916666666700,97312,105056,104091.60981107600,3.4603812928711500
,f0151341,CN,CN-FJ,Sanjian Windfarm,39,2021-05-01,2021-06-30,Renewable energy purchase for node on the Filecoin network with minerID f0151341,5478,0,1463.9916666666700,1036480,1036480,1036480.0000000000,25.470749741164700
,f0151371,CN,CN-JS,Sanjian Windfarm,577,2021-05-01,2021-06-30,Renewable energy purchase for node on the Filecoin network with minerID f0151371,4901,2168512,1463.9916666666700,3809024,5977472,5394143.9087426400,384.2130558379170
,f0151692,CN,CN-XJ,Sanjian Windfarm,92,2021-05-01,2021-06-30,Renewable energy purchase for node on the Filecoin network with minerID f0151692,4809,232096,1463.9916666666700,1245216,1477280,1380017.2110269300,60.847673949567500
,f0152854,CN,CN-GD,Sanjian Windfarm,203,2021-05-01,2021-06-30,Renewable energy purchase for node on the Filecoin network with minerID f0152854,4606,729600,1463.9916666666700,1412224,2141824,2049988.5340877400,135.04708416698700
,f0152943,CN,CN-SD,Sanjian Windfarm,83,2021-05-01,2021-06-30,Renewable energy purchase for node on the Filecoin network with minerID f0152943,4523,310624,1463.9916666666700,619168,929792,775867.9650043560,55.114316895061000
,f0153176,CN,CN-FJ,Sanjian Windfarm,206,2021-05-01,2021-06-30,Renewable energy purchase for node on the Filecoin network with minerID f0153176,4317,85760,1463.9916666666700,5088448,5174208,5172810.555979940,137.07054442450700
,f0153804,CN,CN-GD,Sanjian Windfarm,112,2021-05-01,2021-06-30,Renewable energy purchase for node on the Filecoin network with minerID f0153804,4205,319808,1463.9916666666700,1462176,1781952,1521816.205966560,74.51126118888980
,f0153960,CN,CN-GD,Sanjian Windfarm,261,2021-05-01,2021-06-30,Renewable energy purchase for node on the Filecoin network with minerID f0153960,3944,1079936,1463.9916666666700,1433184,2513120,1961492.5516652500,173.52885763924600
,f0154238,CN,CN-FJ,Sanjian Windfarm,81,2021-05-01,2021-06-30,Renewable energy purchase for node on the Filecoin network with minerID f0154238,3863,154880,1463.9916666666700,1418624,1573440,1443182.1590969900,53.43898900849000
,f0155258,CN,CN-SH,Sanjian Windfarm,23,2021-05-01,2021-06-30,Renewable energy purchase for node on the Filecoin network with minerID f0155258,3840,78784,1463.9916666666700,202560,281280,241525.25130493600,15.078193641380900
,f0155687,CN,CN-GD,Sanjian Windfarm,1,2021-05-01,2021-06-30,Renewable energy purchase for node on the Filecoin network with minerID f0155687,3839,0,1463.9916666666700,5472,5472,5472.000000000000,0.13447046019571300
,f0157941,CN,CN-HN,Sanjian Windfarm,197,2021-05-01,2021-06-30,Renewable energy purchase for node on the Filecoin network with minerID f0157941,3642,598016,1463.9916666666700,2047488,2645440,2512114.3077544800,131.1331669774980
,f0158142,CN,CN-XJ,Sanjian Windfarm,56,2021-05-01,2021-06-30,Renewable energy purchase for node on the Filecoin network with minerID f0158142,3586,162016,1463.9916666666700,665728,827616,748490.2818435890,37.1955692151928
,f0158666,CN,CN-GD,Sanjian Windfarm,1,2021-05-01,2021-06-30,Renewable energy purchase for node on the Filecoin network with minerID f0158666,3585,0,1463.9916666666700,16512,16512,16512,0.4057705114677670
,f0158950,CN,CN-JS,Sanjian Windfarm,130,2021-05-01,2021-06-30,Renewable energy purchase for node on the Filecoin network with minerID f0158950,3455,532416,1463.9916666666700,733696,1265984,1011748.9626876300,86.64988780396850
,f0158993,CN,CN-FJ,Sanjian Windfarm,52,2021-05-01,2021-06-30,Renewable energy purchase for node on the Filecoin network with minerID f0158993,3403,106048,1463.9916666666700,819872,925888,909415.0224443440,34.65509153629270
,f0159380,CN,CN-NM,Sanjian Windfarm,178,2021-05-01,2021-06-30,Renewable energy purchase for node on the Filecoin network with minerID f0159380,3225,492480,1463.9916666666700,2076832,2569280,2476242.156933960,118.00418017455900
,f0159649,CN,CN-CQ,Sanjian Windfarm,275,2021-05-01,2021-06-30,Renewable energy purchase for node on the Filecoin network with minerID f0159649,2950,1315200,1463.9916666666700,614464,1929536,1238577.2232310200,183.06612498101800
,f0159961,CN,CN-CQ,Sanjian Windfarm,78,2021-05-01,2021-06-30,Renewable energy purchase for node on the Filecoin network with minerID f0159961,2872,399264,1463.9916666666700,57312,456544,219419.71199744900,51.72667516472000
,f0160137,CN,CN-SH,Sanjian Windfarm,58,2021-05-01,2021-06-30,Renewable energy purchase for node on the Filecoin network with minerID f0160137,2814,0,1463.9916666666700,1554528,1554528,1554528,38.20140634998570
,f0161916,CN,CN-JS,Sanjian Windfarm,8,2021-05-01,2021-06-30,Renewable energy purchase for node on the Filecoin network with minerID f0161916,2806,0,1463.9916666666700,211072,211072,211072,5.1869424295375800
,f0162183,CN,CN-SN,Sanjian Windfarm,45,2021-05-01,2021-06-30,Renewable energy purchase for node on the Filecoin network with minerID f0162183,2761,25216,1463.9916666666700,1064288,1089472,1086295.9429413900,29.621257883772400
,f0164291,CN,CN-FJ,Sanjian Windfarm,30,2021-05-01,2021-06-30,Renewable energy purchase for node on the Filecoin network with minerID f0164291,2731,85312,1463.9916666666700,353824,439072,396202.91827708500,19.63686044696470
,f0167137,CN,CN-ZJ,Sanjian Windfarm,19,2021-05-01,2021-06-30,Renewable energy purchase for node on the Filecoin network with minerID f0167137,2712,83520,1463.9916666666700,52992,136512,109235.28408062400,12.376875822132800
,f0168058,CN,CN-JS,Sanjian Windfarm,4,2021-05-01,2021-06-30,Renewable energy purchase for node on the Filecoin network with minerID f0168058,2708,0,1463.9916666666700,93472,93472,93472,2.297007100770050
,f0172300,CN,CN-GD,Sanjian Windfarm,75,2021-05-01,2021-06-30,Renewable energy purchase for node on the Filecoin network with minerID f0172300,2633,330496,1463.9916666666700,208896,539392,449980.25935940000,49.41200709052450
,f0199223,CN,CN-SC,Sanjian Windfarm,121,2021-05-01,2021-06-30,Renewable energy purchase for node on the Filecoin network with minerID f0199223,2512,510368,1463.9916666666700,527456,1037792,864474.7149061650,80.47205844101790
,f0215370,CN,CN-GD,Sanjian Windfarm,2,2021-05-01,2021-06-30,Renewable energy purchase for node on the Filecoin network with minerID f0215370,2510,2112,1463.9916666666700,35776,37824,36237.77421319570,1.135614844834050
,f0216138,CN,CN-GD,Sanjian Windfarm,5,2021-05-01,2021-06-30,Renewable energy purchase for node on the Filecoin network with minerID f0216138,2505,416,1463.9916666666700,131872,132256,132255.70145549600,3.2983654468235100
,f0216849,CN,CN-FJ,Sanjian Windfarm,128,2021-05-01,2021-06-30,Renewable energy purchase for node on the Filecoin network with minerID f0216849,2377,30528,1463.9916666666700,3290880,3321408,3321067.3933253300,85.15561494288590
,f0217771,CN,CN-GD,Sanjian Windfarm,108,2021-05-01,2021-06-30,Renewable energy purchase for node on the Filecoin network with minerID f0217771,2269,390016,1463.9916666666700,835456,1225408,1062534.0798160200,71.37237316592620
,f0218559,CN,CN-CQ,Sanjian Windfarm,662,2021-05-01,2021-06-30,Renewable energy purchase for node on the Filecoin network with minerID f0218559,1607,3224064,1463.9916666666700,1324544,4548544,2716207.5015454300,440.90152357330500
,f0219106,CN,CN-ZJ,Sanjian Windfarm,1438,2021-05-01,2021-06-30,Renewable energy purchase for node on the Filecoin network with minerID f0219106,169,6328384,1463.9916666666700,6395712,12724032,9112048.950369790,958.331108932195
,f0220004,CN,CN-XJ,Sanjian Windfarm,169,2021-05-01,2021-06-30,Renewable energy purchase for node on the Filecoin network with minerID f0220004,0,1472192,1463.9916666666700,964352,2436544,1477681.1062904500,207.16085491889100
,f01287,CN,CN-ZJ,Additional Windfarm,400,2021-08-01,2021-11-30,Renewable energy purchase for node on the Filecoin network with minerID f01287,0,2798976,2927.991666666670,1942208,4741184,2577632.6181256100,451.5085025166700
