ID,name,country,location,redemption_account,volume_required,start_date,end_date,redemption_purpose,supply_remaining,totalSealed_GiB,total_time_hours,initial_capacity_GiB,final_capacity_GiB,time_average_capacity_GiB,total_energy_upper_MWh,recorded_by_ZL
,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 724 - Filecoin MinerID: f0452808,CN,CN-HA,Tuokexun Windfarm Phase 1 and 2,73,2021-07-01,2021-08-31,"The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 724. The certificates will be created as tokens of type ERC1888 - Topic: ""1"" This redemption is matched to Filecoin Miner ID f0452808",5871,312000,1487.99166666667,313664,625600,493544.188038687,48.5349270569411,FALSE
,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 725 - Filecoin MinerID: f0454186,CN,CN-HA,Tuokexun Windfarm Phase 1 and 2,11,2021-07-01,2021-08-31,"The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 725. The certificates will be created as tokens of type ERC1888 - Topic: ""1"" This redemption is matched to Filecoin Miner ID f0454186",5860,61440,1487.99166666667,64,61440,3264.20967859363,7.21164362380825,FALSE
,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 726 - Filecoin MinerID: f0456374,CN,CN-BJ,Tuokexun Windfarm Phase 1 and 2,46,2021-07-01,2021-08-31,"The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 726. The certificates will be created as tokens of type ERC1888 - Topic: ""1"" This redemption is matched to Filecoin Miner ID f0456374",5814,0,1487.99166666667,1208576,1208576,1208576,30.1867711658048,FALSE
,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 727 - Filecoin MinerID: f0456741,CN,CN-XJ,Tuokexun Windfarm Phase 1 and 2,162,2021-07-01,2021-08-31,"The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 727. The certificates will be created as tokens of type ERC1888 - Topic: ""1"" This redemption is matched to Filecoin Miner ID f0456741",5652,528320,1487.99166666667,1496128,2024384,1866100.0848795,107.921386490785,FALSE
,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 728 - Filecoin MinerID: f0460078,CN,CN-SH,Tuokexun Windfarm Phase 1 and 2,229,2021-07-01,2021-08-31,"The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 728. The certificates will be created as tokens of type ERC1888 - Topic: ""1"" This redemption is matched to Filecoin Miner ID f0460078",5423,752512,1487.99166666667,2148672,2885888,2601395.23397868,152.304441155278,FALSE
,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 729 - Filecoin MinerID: f0461752,CN,CN-XJ,Tuokexun Windfarm Phase 1 and 2,589,2021-07-01,2021-08-31,"The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 729. The certificates will be created as tokens of type ERC1888 - Topic: ""1"" This redemption is matched to Filecoin Miner ID f0461752",4834,2510528,1487.99166666667,2026688,4537216,4054476.29576779,392.61603484324,FALSE
,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 730 - Filecoin MinerID: f0465477,CN,CN-SD,Tuokexun Windfarm Phase 1 and 2,382,2021-07-01,2021-08-31,"The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 730. The certificates will be created as tokens of type ERC1888 - Topic: ""1"" This redemption is matched to Filecoin Miner ID f0465477",4452,1314240,1487.99166666667,3352832,4667072,4071151.6163957,254.203294705394,FALSE
,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 731 - Filecoin MinerID: f0469055,CN,HK,Tuokexun Windfarm Phase 1 and 2,1409,2021-07-01,2021-08-31,"The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 731. The certificates will be created as tokens of type ERC1888 - Topic: ""1"" This redemption is matched to Filecoin Miner ID f0469055",3043,6523520,1487.99166666667,4261440,10784960,7276631.95568973,938.804052929082,FALSE
,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 732 - Filecoin MinerID: f0471007,CN,CN-XJ,Tuokexun Windfarm Phase 1 and 2,76,2021-07-01,2021-08-31,"The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 732. The certificates will be created as tokens of type ERC1888 - Topic: ""1"" This redemption is matched to Filecoin Miner ID f0471007",2967,339008,1487.99166666667,283968,622912,443444.710689464,50.4178642711342,FALSE
,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 733 - Filecoin MinerID: f0471691,CN,CN-FJ,Tuokexun Windfarm Phase 1 and 2,139,2021-07-01,2021-08-31,"The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 733. The certificates will be created as tokens of type ERC1888 - Topic: ""1"" This redemption is matched to Filecoin Miner ID f0471691",2828,0,1487.99166666667,3694464,3694464,3694464,92.2771421477042,FALSE
,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 734 - Filecoin MinerID: f0478563,CN,CN-XX,Tuokexun Windfarm Phase 1 and 2,37,2021-07-01,2021-08-31,"The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 734. The certificates will be created as tokens of type ERC1888 - Topic: ""1"" This redemption is matched to Filecoin Miner ID f0478563",2791,0,1487.99166666667,968320,968320,968320,24.1858635743818,FALSE
,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 735 - Filecoin MinerID: f0485876,CN,CN-JL,Tuokexun Windfarm Phase 1 and 2,1745,2021-07-01,2021-08-31,"The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 735. The certificates will be created as tokens of type ERC1888 - Topic: ""1"" This redemption is matched to Filecoin Miner ID f0485876",1046,7232256,1487.99166666667,9303488,16533440,12950200.0322135,1162.76237776148,FALSE
,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 736 - Filecoin MinerID: f0490501,CN,CN-FJ,Tuokexun Windfarm Phase 1 and 2,612,2021-07-01,2021-08-31,"The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 736. The certificates will be created as tokens of type ERC1888 - Topic: ""1"" This redemption is matched to Filecoin Miner ID f0490501",434,3177184,1487.99166666667,32,3177184,1546798.27714089,407.346851221452,FALSE
,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 737 - Filecoin MinerID: f0492360,CN,CN-XX,Tuokexun Windfarm Phase 1 and 2,3,2021-07-01,2021-08-31,"The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 737. The certificates will be created as tokens of type ERC1888 - Topic: ""1"" This redemption is matched to Filecoin Miner ID f0492360",431,0,1487.99166666667,66016,66016,66016,1.64889083126073,FALSE
,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 738 - Filecoin MinerID: f0492474,CN,CN-SN,Tuokexun Windfarm Phase 1 and 2,1,2021-07-01,2021-08-31,"The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 738. The certificates will be created as tokens of type ERC1888 - Topic: ""1"" This redemption is matched to Filecoin Miner ID f0492474",430,0,1487.99166666667,20416,20416,20416,0.509933276948302,FALSE
,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 739 - Filecoin MinerID: f0494603,CN,CN-FJ,Tuokexun Windfarm Phase 1 and 2,129,2021-07-01,2021-08-31,"The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 739. The certificates will be created as tokens of type ERC1888 - Topic: ""1"" This redemption is matched to Filecoin Miner ID f0494603",301,573056,1487.99166666667,487808,1060544,757861.962936622,85.432382018085,FALSE
,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 740 - Filecoin MinerID: f0497031,CN,CN-JX,Tuokexun Windfarm Phase 1 and 2,22,2021-07-01,2021-08-31,"The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 740. The certificates will be created as tokens of type ERC1888 - Topic: ""1"" This redemption is matched to Filecoin Miner ID f0497031",279,0,1487.99166666667,584064,584064,584064,14.5882479167091,FALSE
,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 741 - Filecoin MinerID: f0497636,CN,CN-HL,Tuokexun Windfarm Phase 1 and 2,1,2021-07-01,2021-08-31,"The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 741. The certificates will be created as tokens of type ERC1888 - Topic: ""1"" This redemption is matched to Filecoin Miner ID f0497636",278,0,1487.99166666667,13152,13152,13152,0.32849933671748,FALSE
,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 742 - Filecoin MinerID: f0498868,CN,CN-JS,Tuokexun Windfarm Phase 1 and 2,278,2021-07-01,2021-08-31,"The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 742. The certificates will be created as tokens of type ERC1888 - Topic: ""1"" This redemption is matched to Filecoin Miner ID f0498868",0,1849824,1487.99166666667,689696,2539488,1747423.12293414,258.317736265392,FALSE
,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 743 - Filecoin MinerID: f0136014,CN,CN-JS,Sanjian Windfarm,683,2021-05-01,2021-06-30,"The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 743. The certificates will be created as tokens of type ERC1888 - Topic: ""1"" This redemption is matched to Filecoin Miner ID f0136014",10305,3475456,1463.99166666667,880000,4355264,2100504.09121181,454.945101274016,FALSE
,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 744 - Filecoin MinerID: f0136033,CN,CN-GD,Sanjian Windfarm,31,2021-05-01,2021-06-30,"The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 744. The certificates will be created as tokens of type ERC1888 - Topic: ""1"" This redemption is matched to Filecoin Miner ID f0136033",10274,0,1463.99166666667,818368,818368,818368,20.1108043803811,FALSE
,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 745 - Filecoin MinerID: f0137019,CN,CN-BJ,Sanjian Windfarm,1003,2021-05-01,2021-06-30,"The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 745. The certificates will be created as tokens of type ERC1888 - Topic: ""1"" This redemption is matched to Filecoin Miner ID f0137019",9271,4264768,1463.99166666667,4807744,9072448,7043519.61056246,668.015819218861,FALSE
,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 746 - Filecoin MinerID: f0141446,CN,CN-JS,Sanjian Windfarm,433,2021-05-01,2021-06-30,"The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 746. The certificates will be created as tokens of type ERC1888 - Topic: ""1"" This redemption is matched to Filecoin Miner ID f0141446",8838,1659968,1463.99166666667,2926432,4586368,3894694.97927471,288.348638481134,FALSE
