"ID","name","country","location","redemption_account","volume_required","start_date","end_date","redemption_purpose","supply_remaining","totalSealed_GiB","total_time_hours","initial_capacity_GiB","final_capacity_GiB","time_average_capacity_GiB","total_energy_upper_MWh"
"","f0432345","CN","CN-GD","Tuokexun Windfarm Phase 1 and 2",395,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0432345",9847,1572704,1487.9916666666666,"2326304","3899008",3218661.5683107846,262.90528340354234
"","f0432382","CN","CN-GZ","Tuokexun Windfarm Phase 1 and 2",212,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0432382",9635,1068736,1487.9916666666666,"112384","1181056",673426.6234017893,140.84710087492718
"","f0432594","CN","CN-HA","Tuokexun Windfarm Phase 1 and 2",196,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0432594",9439,772416,1487.9916666666666,"1127872","1900288",1627479.7938608464,130.2886790185446
"","f0435140","CN","CN-JS","Tuokexun Windfarm Phase 1 and 2",23,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0435140",9416,84928,1487.9916666666666,"146048","230912",203057.52178271624,14.9276918049676
"","f0437246","CN","CN-ZJ","Tuokexun Windfarm Phase 1 and 2",1,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0437246",9415,992,1487.9916666666666,"15488","16416",16248.686338969193,0.5209673191331405
"","f0440919","CN","CN-NM","Tuokexun Windfarm Phase 1 and 2",3470,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0440919",5945,18642112,1487.9916666666666,"30880","18672672",6001539.2966134185,2313.3186854930877
"","f0447181","CN","CN-SD","Tuokexun Windfarm Phase 1 and 2",1,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0447181",5944,0,1487.9916666666666,"21952","21952",21952,0.548298162988299
"","f0452808","CN","CN-HA","Tuokexun Windfarm Phase 1 and 2",73,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0452808",5871,312000,1487.9916666666666,"313664","625600",493544.1880386871,48.53492705694105
"","f0454186","CN","CN-HA","Tuokexun Windfarm Phase 1 and 2",11,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0454186",5860,61440,1487.9916666666666,"64","61440",3264.209678593632,7.211643623808251
"","f0456374","CN","CN-BJ","Tuokexun Windfarm Phase 1 and 2",46,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0456374",5814,0,1487.9916666666666,"1208576","1208576",1208576,30.186771165804778
"","f0456741","CN","CN-XJ","Tuokexun Windfarm Phase 1 and 2",162,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0456741",5652,528320,1487.9916666666666,"1496128","2024384",1866100.0848795045,107.92138649078532
"","f0460078","CN","CN-SH","Tuokexun Windfarm Phase 1 and 2",229,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0460078",5423,752512,1487.9916666666666,"2148672","2885888",2601395.233978679,152.3044411552783
"","f0461752","CN","CN-XJ","Tuokexun Windfarm Phase 1 and 2",589,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0461752",4834,2510528,1487.9916666666666,"2026688","4537216",4054476.29576779,392.6160348432398
"","f0465477","CN","CN-SD","Tuokexun Windfarm Phase 1 and 2",382,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0465477",4452,1314240,1487.9916666666666,"3352832","4667072",4071151.616395699,254.20329470539394
"","f0469055","CN","HK","Tuokexun Windfarm Phase 1 and 2",1409,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0469055",3043,6523520,1487.9916666666666,"4261440","10784960",7276631.955689725,938.8040529290819
"","f0471007","CN","CN-XJ","Tuokexun Windfarm Phase 1 and 2",76,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0471007",2967,339008,1487.9916666666666,"283968","622912",443444.710689464,50.41786427113415
"","f0471691","CN","CN-FJ","Tuokexun Windfarm Phase 1 and 2",139,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0471691",2828,0,1487.9916666666666,"3694464","3694464",3694464.0000000005,92.27714214770424
"","f0478563","CN","CN-XX","Tuokexun Windfarm Phase 1 and 2",37,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0478563",2791,0,1487.9916666666666,"968320","968320",968320,24.18586357438182
"","f0485876","CN","CN-JL","Tuokexun Windfarm Phase 1 and 2",1745,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0485876",1046,7232256,1487.9916666666666,"9303488","16533440",12950200.032213451,1162.7623777614797
"","f0490501","CN","CN-FJ","Tuokexun Windfarm Phase 1 and 2",612,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0490501",434,3177184,1487.9916666666666,"32","3177184",1546798.2771408914,407.34685122145237
"","f0492360","CN","CN-XX","Tuokexun Windfarm Phase 1 and 2",3,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0492360",431,0,1487.9916666666666,"66016","66016",66016.00000000001,1.6488908312607304
"","f0492474","CN","CN-SN","Tuokexun Windfarm Phase 1 and 2",1,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0492474",430,0,1487.9916666666666,"20416","20416",20416,0.5099332769483015
"","f0494603","CN","CN-FJ","Tuokexun Windfarm Phase 1 and 2",129,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0494603",301,573056,1487.9916666666666,"487808","1060544",757861.9629366215,85.43238201808498
"","f0497031","CN","CN-JX","Tuokexun Windfarm Phase 1 and 2",22,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0497031",279,0,1487.9916666666666,"584064","584064",584064,14.588247916709088
"","f0497636","CN","CN-HL","Tuokexun Windfarm Phase 1 and 2",1,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0497636",278,0,1487.9916666666666,"13152","13152",13152.000000000002,0.32849933671747955
"","f0498868","CN","CN-JS","Tuokexun Windfarm Phase 1 and 2",278,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0498868",0,1849824,1487.9916666666666,"689696","2539488",1747423.1229341405,258.3177362653918
"","f0136014","CN","CN-JS","Sanjian Windfarm",683,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0136014",10305,3475456,1463.9916666666666,"880000","4355264",2100504.091211812,454.94510127401577
"","f0136033","CN","CN-GD","Sanjian Windfarm",31,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0136033",10274,0,1463.9916666666666,"818368","818368",818368,20.110804380381133
"","f0137019","CN","CN-BJ","Sanjian Windfarm",1003,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0137019",9271,4264768,1463.9916666666666,"4807744","9072448",7043519.610562455,668.0158192188612
"","f0141446","CN","CN-JS","Sanjian Windfarm",433,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0141446",8838,1659968,1463.9916666666666,"2926432","4586368",3894694.979274714,288.34863848113434
"","f0141614","CN","CN-FJ","Sanjian Windfarm",118,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0141614",8720,0,1463.9916666666666,"3194240","3194240",3194240.0000000005,78.49614816804744
"","f0143110","CN","CN-XX","Sanjian Windfarm",153,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0143110",8567,264896,1463.9916666666666,"2702080","2966976",2883798.3418393824,101.60845306256763
"","f0143928","CN","CN-JS","Sanjian Windfarm",9,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0143928",8558,0,1463.9916666666666,"224480","224480",224480.00000000003,5.516434375865084
"","f0144194","CN","CN-XX","Sanjian Windfarm",65,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0144194",8493,0,1463.9916666666666,"1748512","1748512",1748512,42.968423482771776
"","f0144313","CN","CN-SD","Sanjian Windfarm",743,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0144313",7750,2368,1463.9916666666666,"20121728","20124032",20123232.76958544,494.788763154992
"","f0145313","CN","CN-XJ","Sanjian Windfarm",46,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0145313",7704,73344,1463.9916666666666,"853312","926656",887850.9069837624,30.329869190555954
"","f0146393","CN","CN-GD","Sanjian Windfarm",1793,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0146393",5911,8646656,1463.9916666666666,"2912832","11559360",7798148.504215085,1195.0784549434318
"","f0146751","CN","CN-JS","Sanjian Windfarm",39,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0146751",5872,0,1463.9916666666666,"1055296","1055296",1055296,25.93313939376746
"","f0146875","CN","CN-XJ","Sanjian Windfarm",46,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0146875",5826,23360,1463.9916666666666,"1129888","1153216",1133308.7455188178,30.5611748278786
"","f0147565","CN","CN-JS","Sanjian Windfarm",2,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0147565",5824,0,1463.9916666666666,"27936","27936",27936.000000000004,0.6865070862623261
"","f0148627","CN","CN-HN","Sanjian Windfarm",175,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0148627",5649,571520,1463.9916666666666,"1590912","2162368",2027321.4087056504,116.14486929820657
"","f0149026","CN","CN-JS","Sanjian Windfarm",126,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0149026",5523,366656,1463.9916666666666,"1597056","1963648",1676626.9891791288,83.75233588898388
"","f0149132","CN","CN-SH","Sanjian Windfarm",6,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0149132",5517,7776,1463.9916666666666,"97312","105056",104091.60981107589,3.4603812928711526
"","f0151341","CN","CN-FJ","Sanjian Windfarm",39,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0151341",5478,0,1463.9916666666666,"1036480","1036480",1036480.0000000001,25.470749741164656
"","f0151371","CN","CN-JS","Sanjian Windfarm",577,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0151371",4901,2168512,1463.9916666666666,"3809024","5977472",5394143.9087426355,384.2130558379168
"","f0151692","CN","CN-XJ","Sanjian Windfarm",92,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0151692",4809,232096,1463.9916666666666,"1245216","1477280",1380017.2110269303,60.847673949567515
"","f0152854","CN","CN-GD","Sanjian Windfarm",203,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0152854",4606,729600,1463.9916666666666,"1412224","2141824",2049988.5340877397,135.04708416698747
"","f0152943","CN","CN-SD","Sanjian Windfarm",83,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0152943",4523,310624,1463.9916666666666,"619168","929792",775867.9650043558,55.114316895061044
"","f0153176","CN","CN-FJ","Sanjian Windfarm",206,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0153176",4317,85760,1463.9916666666666,"5088448","5174208",5172810.555979942,137.07054442450746
"","f0153804","CN","CN-GD","Sanjian Windfarm",112,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0153804",4205,319808,1463.9916666666666,"1462176","1781952",1521816.205966564,74.51126118888976
"","f0153960","CN","CN-GD","Sanjian Windfarm",261,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0153960",3944,1079936,1463.9916666666666,"1433184","2513120",1961492.5516652528,173.52885763924616
"","f0154238","CN","CN-FJ","Sanjian Windfarm",81,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0154238",3863,154880,1463.9916666666666,"1418624","1573440",1443182.1590969884,53.43898900849001
"","f0155258","CN","CN-SH","Sanjian Windfarm",23,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0155258",3840,78784,1463.9916666666666,"202560","281280",241525.25130493636,15.078193641380889
"","f0155687","CN","CN-GD","Sanjian Windfarm",1,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0155687",3839,0,1463.9916666666666,"5472","5472",5472.000000000001,0.13447046019571338
"","f0157941","CN","CN-HN","Sanjian Windfarm",197,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0157941",3642,598016,1463.9916666666666,"2047488","2645440",2512114.3077544845,131.1331669774979
"","f0158142","CN","CN-XJ","Sanjian Windfarm",56,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0158142",3586,162016,1463.9916666666666,"665728","827616",748490.2818435893,37.1955692151928
"","f0158666","CN","CN-GD","Sanjian Windfarm",1,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0158666",3585,0,1463.9916666666666,"16512","16512",16512,0.4057705114677666
"","f0158950","CN","CN-JS","Sanjian Windfarm",130,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0158950",3455,532416,1463.9916666666666,"733696","1265984",1011748.9626876262,86.64988780396854
"","f0158993","CN","CN-FJ","Sanjian Windfarm",52,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0158993",3403,106048,1463.9916666666666,"819872","925888",909415.0224443437,34.65509153629268
"","f0159380","CN","CN-NM","Sanjian Windfarm",178,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0159380",3225,492480,1463.9916666666666,"2076832","2569280",2476242.156933956,118.00418017455915
"","f0159649","CN","CN-CQ","Sanjian Windfarm",275,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0159649",2950,1315200,1463.9916666666666,"614464","1929536",1238577.2232310164,183.06612498101754
"","f0159961","CN","CN-CQ","Sanjian Windfarm",78,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0159961",2872,399264,1463.9916666666666,"57312","456544",219419.71199744934,51.72667516472003
